"#build Requires 23 beds, 8 grates, 4 doors, 3 other material for archery ranges.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,`,`,d,`,b,b,b,b,b,b,b,b,b,b,b,b,b,#
,,,,,,,,,,,,,,`,`,,`,`,`,`,`,`,`,`,`,`,`,`,`,`,#
,,,,,,,,,,,,,,`,`,,`,`,`,`,`,`,`,`,`,`,`,`,`,A,#
,,,,,,,,,,,,,,`,`,,`,`,`,`,`,`,`,`,`,`,`,`,`,A,#
,,,,,,,,,,,,,,`,`,,`,`,`,`,`,`,`,`,`,`,`,`,`,A,#
,,,,,,,,,,,,,,`,`,,d,d,,`,`,`,`,`,`,`,`,`,`,`,#
,,,,,,,,,,,,,,G,G,`,`,`,,b,b,b,b,b,`,b,b,b,b,b,#
,,,,,,,,,,,,,,`,`,`,`,`,,,,,,,d,,,,,,#
`,`,`,`,~,`,`,`,`,`,G,`,`,`,~,~,`,`,`,G,`,`,`,`,`,~,`,`,`,`,`,#
`,`,`,`,~,`,`,`,`,`,G,`,`,`,~,~,`,`,`,G,`,`,`,`,`,~,`,`,`,`,`,#
,,,,,,,,,,,,,,`,`,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,G,G,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,`,`,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,`,`,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,`,`,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,`,`,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,`,`,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,`,`,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,`,`,,,,,,,,,,,,,,,,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
