"#dig Common stair/shaft digging for all floors below surface/depot levels. I like to start by digging this several blueprint Z-levels deep, then going back to overlay specific floor templates. This is easy with e.g. Alt+R (repeat), 10, down.\n\nWe always dig out the topleftmost tile (even if miners can't access it yet) to give us an easy top-left reference point for future templates.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d,,,,i,,,,,,,,,,i,i,,,,,,,,,,i,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
d,d,d,d,i,d,d,d,d,d,d,d,d,d,i,i,d,d,d,d,d,d,d,d,d,i,d,d,d,d,#
d,d,d,d,i,d,d,d,d,d,d,d,d,d,i,i,d,d,d,d,d,d,d,d,d,i,d,d,d,d,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,d,,,,,,,,,,d,d,,,,,,,,,,d,,,,,#
,,,,i,,,,,,,,,,i,i,,,,,,,,,,i,,,,,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
