#dig Space for a barracks/archery range. Only uses one quadrant of the floorplan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,#
,,,,,,,,,,,,,,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,#
,,,,,,,,,,,,,,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,#
,,,,,,,,,,,,,,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,#
,,,,,,,,,,,,,,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,#
,,,,,,,,,,,,,,d,d,,d,d,,d,d,d,d,d,d,d,d,d,d,d,#
,,,,,,,,,,,,,,r,r,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,#
,,,,,,,,,,,,,,d,d,d,d,d,,,,,,,d,,,,,,#
d,d,d,d,i,d,d,d,d,d,r,d,d,d,i,i,d,d,d,r,d,d,d,d,d,i,d,d,d,d,d,#
d,d,d,d,i,d,d,d,d,d,r,d,d,d,i,i,d,d,d,r,d,d,d,d,d,i,d,d,d,d,d,#
,,,,,,,,,,,,,,d,d,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,r,r,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,d,d,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,d,d,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,d,d,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,d,d,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,d,d,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,d,d,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,d,d,,,,,,,,,,,,,,,,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
