"#dig Digs out space for farms and depots, one Z-level under surface. Right portion is clear to avoid interference with channeling from above.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,,d,d,,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,,d,d,,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,,d,d,,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,,d,d,,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,,d,d,,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,#
,d,,,d,,,,d,,,,d,,d,d,,d,,,,d,,,,,,,,,,#
d,d,d,d,i,d,d,d,d,d,d,d,d,d,i,i,d,d,d,d,d,d,,,,,,,,,,#
d,d,d,d,i,d,d,d,d,d,d,d,d,d,i,i,d,d,d,d,d,d,,,,,,,,,,#
,d,,,d,,,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,,,,,d,d,,,d,d,,,,,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,d,d,d,d,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,r,r,r,r,d,d,d,d,d,,,,,,,,,,#
,d,d,d,d,d,d,,d,d,d,d,d,,,,,d,d,d,d,d,,,,,,,,,,#
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
