"#place Overflow stockpiles of furniture, furniture, furniture, and more furniture.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(13x7),,,,,,,,,,,,,,,,,u(14x7),,,,,,,,,,,,,,#
,,,,,,,,,,,,,`,,,`,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,`,,,`,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,`,,,`,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,`,,,`,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,`,,,`,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#
`,,`,`,,`,`,`,`,`,`,`,,`,,,`,,`,`,`,`,`,`,`,,`,`,`,,`,#
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#
`,,`,`,,`,`,`,`,`,`,`,,`,,,`,,`,`,`,`,`,`,`,,`,`,`,,`,#
u(13x7),,,,,,,,,,,,,,,,,u(14x7),,,,,,,,,,,,,,#
,,,,,,,,,,,,,`,,,`,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,`,,,`,,,,,,,,,,,,,,,#
`,,,,,,,,,,,,,`,,,`,,,,,,,,,,,x(4x5),,`,`,#
`,,,,,,,,,,,,,`,,,`,,,,,,,,,,,`,~,~,~,#
`,,,,,,,,,,,,,`,,,`,,,,,,,,,,,`,~,`,`,#
`,,,,,,,,,,,,,,,,,,,,,,,,,,,`,~,`,`,#
`,,`,`,`,`,`,`,`,`,`,`,,`,,,`,,`,`,`,`,`,`,`,`,`,`,~,`,`,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
