#dig start(15;15;Top left corner of central staircase) The core 20squared underground dig layout. All other 20squared underground layouts are based on this.\n\nDigs a central 2x2 up/down staircase and connecting points on the map edges.\n\nEdges of 20squared digs are typically left undug (other than at connecting points) to leave natural walls between 20squared blueprints. These can be dug for blueprints meant to adjoin neighboring areas (e.g. large dining halls).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j,d,d,d,d,d,d,d,d,d,d,d,d,d,j,j,d,d,d,d,d,d,d,d,d,d,d,d,d,j,#
d,`,`,`,`,`,`,`,`,`,`,`,`,`,d,d,`,`,`,`,`,`,`,`,`,`,`,`,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
j,d,d,d,d,d,d,d,d,d,d,d,d,d,j,j,d,d,d,d,d,d,d,d,d,d,d,d,d,j,#
j,d,d,d,d,d,d,d,d,d,d,d,d,d,j,j,d,d,d,d,d,d,d,d,d,d,d,d,d,j,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,,,,,,,,,,,,,d,d,,,,,,,,,,,,,`,d,#
d,`,`,`,`,`,`,`,`,`,`,`,`,`,d,d,`,`,`,`,`,`,`,`,`,`,`,`,`,d,#
j,d,d,d,d,d,d,d,d,d,d,d,d,d,j,j,d,d,d,d,d,d,d,d,d,d,d,d,d,j,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
