,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,r,r,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
D,D,D,D,I,D,D,D,D,D,r,D,D,D,I,I,D,D,D,r,D,D,D,D,D,I,D,D,D,D,D,#
D,D,D,D,I,D,D,D,D,D,r,D,D,D,I,I,D,D,D,r,D,D,D,D,D,I,D,D,D,D,D,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,r,r,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
,,,,,,,,,,,,,,D,D,,,,,,,,,,,,,,,,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
